8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
8,12,0,5,6,2,4,3,1,10,11,9,13
