1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
1,3,2,19,4,17,11,15,20,0,14,16,6,10,7,18,21
