19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,16
19,16
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,16
19,18
19,16
19,16
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,16
19,16
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,18
19,16
19,16
19,18
19,16
19,16
19,16
19,16
19,18
19,16
19,18
19,18
19,16
19,18
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,16
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,16
19,16
19,18
19,16
19,16
19,16
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,18
19,18
19,16
19,16
19,18
19,18
19,16
19,18
19,16
19,18
19,18
19,16
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,16
19,18
19,16
19,16
19,18
19,16
19,16
19,16
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,16
19,16
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,18
19,16
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,16
19,16
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,16
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,16
19,18
19,18
19,16
19,16
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,16
19,18
19,18
19,16
19,18
19,16
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,16
19,18
19,16
19,18
19,16
19,16
19,18
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,16
19,18
19,16
19,18
19,16
19,18
19,18
19,16
19,18
19,16
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,16
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,16
19,16
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,16
19,16
19,16
19,16
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,16
19,16
19,18
19,18
19,18
19,16
19,16
19,18
19,16
19,18
19,16
19,18
19,18
19,16
19,16
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,16
19,16
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,16
19,18
19,16
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,16
19,16
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,18
19,18
19,18
19,18
19,16
19,18
