9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
9,1,2,12,3,13
