12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
12,13,5,10,8,14,4,0,6,2,11,18,3,7,1,15,16,19,9,21
