12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
12,6,0,2,7,10,1,11,8,9,3,4,5,13
