0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
0,1,8,6,2,3,4,5
0,1,8,6,2,3,4,5
0,1,6,2,3,4,5,7
