8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
8,12,6,2,3,5,0,4,1,10,13
